timestamp,content,comments,retweets,likes,analytics,tags,tweet_link,tweet_id,Sentimiento
2024-12-07T15:21:24.000Z,"[CHOLLITO] Gnomos de Navidad por 3€#Aliexpress  Tiernos y entrañables muñecos de Navidad, son unos gnomos de más de 30 cm de altura que alegrarán tu casa con este adorno tan original. SOLO 3€ Envío internacional gratuito a ...https://cholloschina.com/gnomos-de-navidad-por-3-2/…#chollo",0,0,0,79,"['#Aliexpress', '#chollo']",https://x.com/cholloschina/status/1865416325020938283,tweet_id:1865416325020938283,positivo
2024-11-29T11:29:49.000Z,"BLACK FRIDAY SALE will be END SOON!!

YUNZII AliExpress BLACK Friday will end soon, with up to 60% discount, and lots of gifts waiting for you, don't miss it!!!#yunzii #keyboard #BlackFriday #bigdeal #goodprice #AliExpress",0,0,6,224,"['#yunzii', '#keyboard', '#BlackFriday', '#bigdeal', '#goodprice', '#AliExpress']",https://x.com/yunziikeyboard/status/1862458944259858832,tweet_id:1862458944259858832,negativo
2024-12-06T09:47:42.000Z,#AliexpressAliExpressでこんな商品見つけたよ： ZEXEF タングステン鋼ダイヤモンドナイフシャープナー多目的キッチンと庭のはさみ研ぎツールすべての刃に適していますhttps://aliexpress.com/item/1005007588440198.html?srcSns=sns_Twitter…興味本位でこんなの買っちゃった,2,0,15,208,['#Aliexpress'],https://x.com/Neko3no29Q/status/1864969958993858646,tweet_id:1864969958993858646,neutral
2024-12-05T08:20:23.000Z,"#Aliexpressそろそろ雪対策、イエローフォグ着けよっと。AliExpressでこんな商品見つけたよ： 5,954円 | オートバイ LED ライトオートバイアクセサリーフォグスポットライトオートバイ用補助ヘッドライト電動プロジェクターレンズ",0,0,8,125,['#Aliexpress'],https://x.com/fukuijp_JR9JCT/status/1864585599153508519,tweet_id:1864585599153508519,neutral
2024-11-30T14:58:44.000Z,おー。カピビストロ、クリア画面もかわいいねぇ。結局2時間ぐらいやり込んでたわ（）#AliExpress,0,0,2,255,['#AliExpress'],https://x.com/remitch_3rd/status/1862873908480979046,tweet_id:1862873908480979046,neutral
2024-11-29T08:27:03.000Z,"シェイク、ご支援いただけると大変嬉しく思います。
リプライ欄を活用して、皆さんのも載せて皆さんで送り合いましょう！RTも歓迎\( ﾟ∀ ﾟ)/
 
いいねで送りに行きます〜https://a.aliexpress.com/_oooaUJf#シェイク #アリエク #AliExpress",41,5,187,6.8K,"['#シェイク', '#アリエク', '#AliExpress']",https://x.com/trefle_lab/status/1862412950432358757,tweet_id:1862412950432358757,neutral
2024-12-05T03:47:52.000Z,"コアユモドキ#AliexpressAliExpressでこんな商品見つけたよ： 
936円 | 鋼のボールが付いた透明なクランクベイト,冬,釣り用の魚のフック",1,0,13,232,['#Aliexpress'],https://x.com/marupan_go/status/1864517015542854137,tweet_id:1864517015542854137,neutral
2024-12-07T09:20:35.000Z," CHOLLAZO NUBIA Z60S  #Aliexpress | Nubia-teléfono inteligente Z60S Pro versión Global, Smartphone con pantalla de 6,78 pulgadas, Snapdragon 8 Gen 2, batería de 5100mAh, carga de 80W, cámara de satélite AI, NFC, modelo nx725j¡Aprovec... https://chollo.biz/tgo74",0,1,0,39,['#Aliexpress'],https://x.com/chollos100x100/status/1865325522583986686,tweet_id:1865325522583986686,neutral
2024-11-29T17:53:41.000Z,#MyJewellery bindt strijdt aan met #AliExpress: ‘Ze vonden onze adventskalender het kopiëren waard’ #denbosch,0,1,0,535,"['#MyJewellery', '#AliExpress', '#denbosch']",https://x.com/brabantsdagblad/status/1862555545124647402,tweet_id:1862555545124647402,neutral
2024-12-07T17:10:58.000Z,Click here:https://s.click.aliexpress.com/e/_DFMbQch#electric #blanket #machinewashable #product #discount #aliexpress #shopping,0,0,0,3,"['#electric', '#blanket', '#machinewashable', '#product', '#discount', '#aliexpress', '#shopping']",https://x.com/JonArauzo/status/1865443899676000308,tweet_id:1865443899676000308,neutral
2024-12-07T17:06:56.000Z,"#AliexpressOferta: ARCADE MINI Best Popular 32 Bit Mini Arcade Retro Precio : 25,06$
Link  Compra.  :https://s.click.aliexpress.com/e/_oljgMa1",0,0,0,4,['#Aliexpress'],https://x.com/dealsexpres/status/1865442884905767069,tweet_id:1865442884905767069,positivo
2024-12-07T16:59:42.000Z,"Masthome Safe Mandoline Slicer for Kitchen,Multifunctional Vegetable Slicer,Professional Kitchen Mandolin,Thickness Adjus

Old Price: $28
Current Price: $13.4https://deal4real.co.il/Deal/?sl=67547ee5fd307639b13d1d56…#ad #amazon #aliexpress #coupons",0,0,0,6,"['#ad', '#amazon', '#aliexpress', '#coupons']",https://x.com/Deal4Real_co_il/status/1865441064741400817,tweet_id:1865441064741400817,positivo
2024-12-07T16:57:08.000Z,"Universal Stroller Board with Detachable Seat Suitable for Most Brands of Strol

Old Price: $59.9
Current Price: $35.9

*Coupon Code: EGPDSY3V.https://deal4real.co.il/Deal/?sl=67547e4afd307639b13d1d55…",0,0,0,7,"['', '', '', '']",https://x.com/Deal4Real_co_il/status/1865440417526730918,tweet_id:1865440417526730918,positivo
2024-12-07T16:50:45.000Z,"PNY GeForce RTX™ 4060 Ti 8GB XLR8 Gaming Verto RGB Triple Fan OC Graphics Card DLSS 3

Old Price: $425
Current Price: $380.0https://deal4real.co.il/Deal/?sl=67547cc5fd307639b13d1d54…#ad #amazon #aliexpress #coupon",0,0,0,7,"['#ad', '#amazon', '#aliexpress', '#coupon']",https://x.com/Deal4Real_co_il/status/1865438809992708463,tweet_id:1865438809992708463,positivo
2024-12-07T16:48:17.000Z,"#Aliexpress 

Funda de silicona para tu Nintendo Switch OLED de DORAEMON  

SOLO 7.19€  https://s.click.aliexpress.com/e/_onK1wYl",0,0,0,54,['#Aliexpress'],https://x.com/ofertas_frikis/status/1865438192305873014,tweet_id:1865438192305873014,neutral
2024-12-07T16:01:21.000Z,"#Aliexpress Product Name : 20-25cm Animal Crossing Plush Stuffed Animal Figures KK Tom Judy Isabelle Plush Cute Wolf Anime Plush Kids Party Gift

Link  : https://s.click.aliexpress.com/e/_okS244HPrice : 4,33$",0,0,0,7,['#Aliexpress'],https://x.com/dealsexpres/status/1865426378583130429,tweet_id:1865426378583130429,positivo
2024-12-07T16:01:02.000Z," KUULAA Mini Power Bank 4500mAh - Cargador portátil para iPhone 16 15 14 13 Pro Max y Samsung/Xiaomi - #aliexpress PVP: 32,44€ PRECIO OFERTA: 13,63€ https://tinyurl.com/2bdflsm6",0,0,0,16,['#aliexpress'],https://x.com/compraonlineto2/status/1865426298740314180,tweet_id:1865426298740314180,neutral
2024-12-07T15:59:41.000Z,"#AliexpressPara evitar la posición en la cesta, utiliceBot  reducción de monedashttp://t.me/CoinsAliexpress_bot…Solo tienes que enviar el enlace del producto al bot y obtendrá una reducción de moneda",0,0,0,12,['#Aliexpress'],https://x.com/dealsexpres/status/1865425959811166263,tweet_id:1865425959811166263,neutral
2024-12-07T15:51:08.000Z,[OCASIÓN] Cabezal de ducha ajustable de alta presión por 2€ #Aliexpress Lo habrás visto anunciado en las redes sociales y además este producto se ha hecho viral por lo bien que funciona: es un cabezal de ducha ajustable de alt ...https://cholloschina.com/cabezal-de-ducha-ajustable-de-alta-presin-por-2-3/…#chollo,0,0,0,75,"['#Aliexpress', '#chollo']",https://x.com/cholloschina/status/1865423808284205169,tweet_id:1865423808284205169,neutral
2024-12-07T15:48:17.000Z,"#Aliexpress 

Peluches de Animal Crossing 20-25cm 

SOLO 4.41€  https://s.click.aliexpress.com/e/_oDdYz7f",0,0,0,78,['#Aliexpress'],https://x.com/ofertas_frikis/status/1865423089481253123,tweet_id:1865423089481253123,neutral
2024-12-07T15:46:02.000Z," HiBy FC3 portátil MQA 8X Dongle tipo C USB DAC Audio decodificador de alta fidelidad amplificador de #aliexpress PVP: 131,90€ PRECIO OFERTA: 34,25€ https://tinyurl.com/2c7fd7hd",0,0,0,7,['#aliexpress'],https://x.com/compraonlineto2/status/1865422524147790214,tweet_id:1865422524147790214,neutral
